ZT0_1	ZT0_2	ZT0_3	ZT3_1	ZT3_2	ZT3_3	ZT6_1	ZT6_2	ZT6_3	ZT9_1	ZT9_2	ZT9_3	ZT12_1	ZT12_2	ZT12_3	ZT15_1	ZT15_2	ZT15_3	ZT18_1	ZT18_2	ZT18_3	ZT21_1	ZT21_2	ZT21_3
ostta06g03050	5.994308	6.140413	5.70937	8.243791	8.027748	7.723029	8.493553	8.800107	8.354211	8.318693	8.660078	8.138416	8.025925	7.935402	7.567562	7.142227	6.350411	6.238492	6.188849	5.795214	5.403754	5.894327	5.699596	5.804975
ostta06g03060	8.004619	7.923949	7.943874	7.685124	7.759366	7.955718	6.930489	6.712658	6.706159	6.587605	6.405128	6.531894	6.829268	7.008029	7.103033	6.999579	7.155488	7.197006	7.75653	7.541904	7.539758	7.703281	7.758129	7.78592
ostta06g03070	7.814536	8.443534	8.615669	5.865092	6.363807	6.237305	5.603902	5.070851	5.202718	5.870709	5.598955	6.166389	7.154549	7.297607	7.262082	7.440153	8.113278	8.061369	8.078501	8.660686	8.56467	8.293976	8.671829	8.61851
ostta06g03080	7.613706	7.232111	7.173859	8.060183	6.073857	7.488772	8.031825	6.303269	6.109711	7.86442	7.95609	7.603143	8.056607	7.574949	8.610591	7.895455	7.876088	7.000375	7.992014	8.295812	8.144218	8.163622	8.55375	8.532738
ostta06g03100	5.613302	4.518985	4.286236	7.739342	7.274181	6.913236	8.272369	8.266844	8.253413	8.742238	8.750815	8.318894	8.538641	8.298891	8.659478	7.436051	6.929819	6.924805	6.116689	5.230718	5.398452	5.049836	4.477295	4.265389
ostta06g03110	8.942336	8.711926	8.733015	8.45864	8.534738	8.276231	7.553306	7.75988	7.642903	7.133381	6.996059	7.055694	7.255213	7.051285	6.788551	7.402439	7.695552	7.554302	8.206912	8.109493	8.221945	8.763464	8.534174	8.232784
ostta06g03120	5.289118	3.247974	3.316712	7.137071	6.435556	6.786314	7.886769	7.663314	7.356716	8.542575	8.277573	7.971897	8.61866	7.971573	8.295116	8.499564	8.254579	8.503383	8.080299	7.275415	7.279191	7.321062	5.531111	5.403414
ostta06g03130	6.497518	5.969029	5.512553	9.080721	8.726046	9.123525	9.208286	9.337908	9.120438	8.48131	8.801468	8.896339	8.333501	8.419678	8.646566	7.5564	7.172958	7.454433	5.849236	6.170236	5.201981	5.601922	5.817466	5.084604
ostta06g03140	6.27087	6.087937	6.044548	4.02902	4.047427	3.953377	4.344402	4.105452	3.623987	5.989183	5.956036	5.662366	7.694908	7.715768	8.064194	8.113297	7.99702	7.966622	8.554588	8.392733	8.452764	7.995922	7.625984	7.638485
ostta06g03150	7.587769	7.622412	7.655616	8.110135	8.478487	8.294311	7.930584	8.397675	8.013085	7.197855	7.833857	7.690443	7.305893	7.48661	7.824556	6.497978	6.489433	6.57049	6.387619	5.617341	5.726748	6.540804	5.893714	5.841189
ostta06g03160	8.264681	8.162754	8.071749	7.656433	7.743985	7.594908	7.272902	7.211512	7.157029	7.265633	7.125961	7.157967	7.809848	7.774818	7.767393	7.690834	7.780187	7.701072	7.848101	7.484035	7.365119	7.414355	7.29536	7.215888
ostta06g03170	8.245534	8.302173	8.341686	8.045996	8.138612	8.11451	7.782297	7.924018	8.044294	7.302652	7.429449	7.542325	6.860982	6.870655	6.673383	6.648055	6.276762	6.238404	6.449769	6.1512	6.102062	6.936352	6.931106	6.820161
ostta06g03180	8.420403	8.012506	7.841816	8.405612	8.130492	8.275536	7.881929	8.352742	7.912654	7.234591	7.967017	7.347377	7.425177	7.590584	7.385797	7.271954	7.113704	6.868534	7.374767	7.067966	6.850853	7.410102	7.556241	7.524561
ostta06g03190	7.209843	7.866087	8.023336	3.457227	4.384549	3.963848	2.928059	2.908451	2.726759	2.650258	2.736232	2.878996	5.334898	5.658675	5.099632	7.734432	8.099156	7.983897	7.975826	8.562042	8.549155	8.213174	8.439371	8.135218
ostta06g03200	3.940145	4.66176	5.161449	4.97365	4.801007	4.685461	7.731545	7.907005	7.917627	7.782061	8.319495	8.045795	7.901752	7.567561	7.933721	7.17296	7.267159	7.083029	6.701133	6.88919	6.972292	4.662225	5.056923	4.990038
ostta06g03230	8.27417	8.125685	8.087661	7.456261	7.794642	7.607024	7.007722	6.912915	7.020478	7.106085	6.96046	6.940826	7.213973	7.402666	7.352051	7.345856	7.397657	7.354349	7.685937	7.707251	7.749983	7.852857	8.017138	7.836947
ostta06g03240	7.02299	6.913511	6.299708	7.566305	7.673921	7.840069	8.122078	8.068979	7.971631	8.202441	8.525212	8.4728	7.961056	8.179957	8.190072	7.639035	7.541631	7.315052	7.619565	7.374213	7.404046	7.633807	7.394927	7.643341
ostta06g03250	7.013987	6.728042	6.737023	7.164037	6.845006	6.670771	7.218028	6.9806	6.942245	7.330433	6.900853	6.923353	7.050542	6.961674	6.817007	7.415019	7.300927	7.239304	7.839037	7.692212	7.6855	7.629602	7.727594	7.525763
ostta06g03260	8.153857	8.439159	9.255506	7.598956	7.634718	7.484517	7.415784	7.101787	7.578796	7.543775	7.414655	7.378672	7.309973	7.405099	7.809004	7.118856	7.378736	7.200736	7.649508	7.771699	7.683806	8.29246	8.493365	8.276597
ostta06g03270	7.883802	8.02357	8.081327	6.78005	7.235541	7.167129	5.26874	4.459174	4.675727	5.563849	5.007167	5.103252	6.809028	6.771115	6.854159	7.425254	7.47472	7.542485	7.547043	7.707195	7.791437	7.563834	7.563397	7.470658
ostta06g03290	5.443431	4.849572	4.661847	6.954436	5.801276	6.377856	7.598362	7.770965	7.943568	8.089669	8.132037	8.174404	8.904945	8.866122	8.827298	7.635507	7.495868	7.473174	6.167265	5.31202	5.380138	5.443573	3.67243	3.593663
ostta06g03300	7.672327	8.002642	8.116783	6.960651	7.547159	7.563142	6.699618	6.840541	6.636108	7.29335	7.431935	7.198917	7.525021	7.501738	7.47224	7.115509	6.469121	6.657698	7.161709	6.217667	6.281895	7.131661	5.597895	5.914288
ostta06g03310	6.021013	6.348034	6.278101	7.541388	7.115313	7.291109	8.549625	8.491874	8.511872	8.852606	8.783884	8.772565	7.980794	7.545527	7.752719	7.062766	6.635364	6.587371	6.059983	6.038649	5.984653	6.220185	6.456991	6.297748
ostta06g03320	4.004134	3.127797	3.176051	4.881104	4.819966	4.333831	5.535513	5.075617	5.030061	5.87125	5.17814	5.156143	6.217428	5.96105	5.711425	7.720996	7.963532	7.734927	8.816165	8.918204	8.808047	8.589883	8.822623	8.697909
ostta06g03325	5.272088	5.602902	5.372763	5.589957	5.784926	5.372865	7.602613	7.533539	7.666701	7.908615	7.726148	7.926699	8.054272	7.734105	7.711766	8.374246	8.514006	8.612017	8.649527	8.665036	8.940726	7.579443	7.484272	7.568731
ostta06g03332	7.587341	7.587341	7.587341	6.945768	7.302493	7.12413	5.003421	4.537885	4.60954	4.546603	4.620191	4.518558	5.980497	6.250471	6.472983	7.700827	7.101934	7.394135	7.403897	7.387739	7.331019	7.474142	7.602442	7.730743
ostta06g03340	7.368359	7.31748	7.242147	7.653758	7.694454	7.727941	7.672202	7.567565	7.735273	7.426441	7.627274	7.714718	7.413592	7.355802	7.655472	6.927129	7.050716	7.209981	6.96842	6.959463	7.105059	7.000809	6.855403	7.030543
ostta06g03350	7.840786	8.345679	8.387423	6.274128	6.90609	6.941076	5.459241	4.970055	4.939517	5.582736	5.463306	5.700407	6.96598	6.819325	6.516064	7.620087	7.689293	7.761049	8.05027	8.296221	8.258412	7.658263	8.152205	8.177257
ostta06g03360	8.192067	8.535817	8.689332	8.344663	9.091203	9.378658	6.259717	5.55922	5.928511	4.723154	4.43376	5.031965	4.732793	4.313033	4.376918	5.046485	4.572147	4.572215	6.003009	5.163225	5.091824	7.708985	7.533198	7.749602
ostta06g03370	8.098017	8.090546	8.094281	7.637026	7.96059	7.798808	7.101556	6.926586	6.801201	6.588259	6.601691	6.247985	6.434368	6.223333	6.26257	7.279828	6.485264	6.478384	7.53853	6.844885	6.884871	7.473667	7.467699	7.425799
ostta06g03380	6.136303	6.805536	4.775045	8.448291	8.772233	8.1909	8.062892	8.52636	7.577157	7.9204	8.548734	8.234567	7.372084	7.718723	8.04549	5.907119	5.869666	5.904665	6.393179	7.012346	7.085449	6.411638	7.538343	7.625643
ostta06g03390	7.95308	7.800738	7.876909	8.420129	8.420129	8.420129	7.396283	7.099515	7.35454	4.842479	4.659196	5.067112	3.315112	2.681592	2.139095	3.422954	2.762137	7.241648	5.916364	5.17406	5.026257	7.448968	7.58055	7.514759
ostta06g03400	7.176613006	7.723287522	7.979580883	6.171508645	6.754938719	6.894207525	6.408638068	6.493389559	6.432328423	7.139575531	7.026392705	7.092274807	7.223883844	7.12798452	6.920663394	7.633129884	8.062862218	8.005348616	7.795657299	8.243345313	8.122333381	7.950447558	8.40882154	8.562274529
ostta06g03420	7.741899	7.866669	8.004022	7.561803	8.027605	7.944285	7.539347	7.318382	7.49027	7.192802	7.145502	7.443688	7.269281	7.354279	7.097513	7.492275	7.739018	7.657901	7.805178	8.178483	8.083963	8.58002	8.968938	8.810186
ostta06g03425	8.150522	8.320502	8.075669	7.519939	7.633611	7.863047	7.562073	7.075578	7.260308	7.32764	7.686873	6.968408	8.024073	8.185872	8.338732	8.047011	8.398042	8.222526	7.611723	8.297946	8.184493	7.602916	8.178186	7.890551
ostta06g03430	7.209938	6.839558	6.817876	7.453641	7.436283	6.915896	8.011893	8.092285	7.99958	8.35732	8.135401	8.009153	7.820809	8.059565	8.151021	7.968774	7.845079	7.810046	7.536082	7.668755	7.486962	7.215782	7.251557	6.779698
ostta06g03440	4.980491	5.734723	5.009234	5.416478	5.93207	6.528182	6.07635	6.398793	5.99926	6.46223	6.206215	5.98696	6.715348	7.040399	7.209663	6.976043	7.506651	7.188189	6.615725	7.378281	7.243536	6.430537	7.605378	7.066015
ostta06g03450	6.834327	7.201794	7.542156	3.42971	6.127418	6.15364	2.013856	1.034795	1.135645	1.643915	1.494862	1.604833	6.446127	6.393811	6.188643	7.887389	8.228134	8.198141	8.181276	8.652445	8.446841	8.096008	8.517338	8.451649
ostta06g03460	7.529794	7.960294	8.150115	6.187996	6.617943	6.649159	5.708338	5.464319	5.557643	6.229284	6.389772	6.510555	7.420511	7.41717	7.296786	7.585336	7.977953	7.860868	7.987787	8.260695	8.177143	7.903142	8.180719	8.250924
ostta06g03465	7.52853	7.943408	8.112344	5.950139	7.116767	7.060067	5.564433	5.129738	5.115424	6.589107	6.330111	6.12568	7.041515	7.03386	6.874765	7.726309	8.121299	8.051435	8.029085	8.301841	8.284249	7.920885	8.163388	8.064344
ostta06g03470	7.007106	5.776203	5.793509	7.787798	7.804276	8.063923	8.338349	8.496056	8.501969	7.800545	8.305653	8.484272	7.409376	7.583284	7.803843	6.442953	6.307535	6.677203	5.413843	4.40101	4.496421	4.80098	3.896958	3.835389
ostta06g03480	7.351118	7.358831	7.328884	7.14478	7.254834	7.048315	7.134186	6.954554	6.994203	7.315769	7.116958	7.033636	7.453213	7.567344	7.611304	7.538473	7.591207	7.359626	7.731885	7.763735	7.637703	7.86708	7.850171	7.678498
ostta06g03490	8.020462	8.336698	8.441308	5.170069	5.669132	5.7186	3.924169	3.55077	3.765234	3.738873	3.843085	4.040976	4.478201	5.409226	5.023173	7.272227	7.876464	7.702283	7.557206	8.271374	8.265376	7.334112	8.076964	8.095094
ostta06g03500	7.609623	8.003219	8.018955	6.551153	6.978973	7.107909	5.193543	4.275976	4.111286	4.812251	4.529702	4.60007	6.421039	6.291503	6.264572	7.135392	7.402828	7.43178	7.324161	7.53747	7.49295	6.878012	7.376983	7.439222
ostta06g03510	8.462641	8.641763	8.898788	8.491927	8.714156	8.959634	7.666611	7.585398	7.709527	6.646279	6.539226	6.830888	5.865649	5.081668	4.955841	5.863443	5.844786	5.810647	7.240083	7.028421	6.894275	8.400816	8.476944	8.213213
ostta06g03520	8.06089	7.897834	7.805279	7.832017	8.123533	9.050835	7.632878	8.239005	8.257614	7.567727	8.028822	8.327106	7.29246	7.875391	7.566843	7.440309	7.547133	7.67633	7.567114	7.656441	7.571962	7.748263	8.055402	8.199836
ostta06g03530	6.89741	6.394021	6.209003	7.252023	6.974491	7.129648	7.37143	7.220043	7.250244	7.745732	7.587812	7.526553	8.020847	7.874682	7.845037	8.022732	7.994809	7.919807	8.089972	7.77719	7.771691	7.751574	7.59762	7.535816
ostta06g03540	7.357537	7.194267	7.123826	7.510719	7.040626	7.255999	7.472883	7.921898	7.910274	7.78598	8.234568	8.085852	8.191415	8.245964	8.416024	7.39196	7.694534	7.672222	7.156264	7.058707	6.977403	6.861664	6.5424	6.518768
ostta06g03550	8.770124	8.219471	8.255116	7.94907	7.843105	8.196773	6.91807	6.795285	6.897041	6.445832	6.520521	6.76583	6.596875	6.522347	6.379588	6.73333	6.903447	7.029882	7.678593	7.663678	7.858348	7.94821	7.957465	8.23172
ostta06g03570	7.699798	8.162232	8.373994	7.109543	6.862094	7.06268	7.360101	7.328304	7.279116	7.381414	7.480951	7.299865	8.0126	8.078443	8.248749	8.054611	8.356046	8.496369	8.071361	8.514824	8.631572	7.861934	8.432224	8.363614
ostta06g03620	4.671608187	4.803046979	4.240862254	7.832908973	7.673931352	7.7534201625	8.163440194	8.290705261	8.417970328	8.084849357	8.016906155	7.953475342	7.539903763	7.539903763	7.539903763	5.535615383	4.219263565	4.34335117	4.665196897	3.104898847	2.955594847	5.637300227	3.022691841	2.809884007
ostta06g03630	4.169488	4.189902	4.013669	5.628178	4.584432	4.62254	8.296463	8.444726	8.356785	8.763589	9.019879	8.797041	8.37091	7.420831	7.630808	8.091801	7.400359	7.485992	7.597167	6.235622	6.371032	6.48824	4.884959	4.928463
ostta06g03640	8.132758	8.322722	9.379204	7.432443	7.600549	8.151872	8.029279	8.338076	8.39455	7.989896	8.563546	8.287291	7.994636	8.106626	7.831875	7.886837	7.907655	7.470355	7.756699	7.898155	7.658757	7.773053	7.874379	8.311776
ostta06g03650	6.427012	6.690683	6.360047	7.330962	7.222816	7.257817	7.963676	7.821787	7.77087	7.940879	8.02717	7.892761	8.100337	7.939502	8.136651	7.804308	7.696307	7.578657	7.323551	7.628643	7.644353	7.469128	7.76788	7.621196
ostta06g03660	7.057957	7.305258	7.563915	7.409906	7.458757	7.513464	6.914242	6.981661	7.039268	6.671219	6.847954	7.077915	7.325643	7.606713	7.427825	7.867815	8.170141	8.156531	8.131312	8.586716	8.677401	7.710934	8.547987	8.545549
ostta06g03670	7.984944	8.075371	8.234378	6.585693	6.997981	7.075571	5.719872	5.181235	5.740895	5.430461	5.112771	5.463145	5.78477	5.542395	5.644494	6.291351	6.418621	6.487865	7.346237	7.370132	7.426908	7.541084	7.701748	7.813862
ostta06g03680	8.966467	8.745935	8.839726	8.667578	8.221747	8.102241	8.18609	8.132019	8.225556	7.949999	8.070329	7.738422	7.909529	8.066954	8.263162	7.506766	7.534533	7.336096	7.329996	7.161401	7.194449	7.705831	7.167809	7.051383
ostta06g03690	7.080645	6.821797	6.749615	7.670083	7.267951	7.488611	7.623682	7.906974	7.953658	7.643521	7.863758	7.999093	7.544077	7.374745	7.466699	7.609205	7.893791	8.179958	8.376623	8.324536	8.271608	8.222717	8.221992	8.405703
ostta06g03710	7.38341	7.223605	7.657028	7.464676	7.670474	7.762927	7.520378	7.605899	7.604112	7.615864	7.663056	7.629089	7.907429	7.917589	7.972901	7.712539	7.565036	7.522115	7.625696	7.251168	7.191538	7.571101	7.125229	7.139645
ostta06g03720	7.874778	7.841225	7.653657	6.652972	7.251495	7.106615	6.042311	5.910435	5.868448	7.263607	7.39902	7.110637	8.133756	8.235364	8.262514	7.802304	7.914988	7.98649	7.916314	7.717556	7.885478	8.007185	7.75527	7.772943
ostta06g03730	7.301368	7.358075	7.636943	7.007529	7.389689	7.424748	6.556354	6.314508	6.470843	6.396596	6.234126	6.308607	7.221759	7.322185	7.182133	7.684672	7.587078	7.628053	7.86506	7.810527	7.732507	8.072253	7.93475	7.946482
ostta06g03740	6.158578	7.06582	7.191179	6.591523	6.795263	6.536737	8.367175	8.378023	8.301122	8.702732	8.942808	8.656041	8.22518	7.790759	7.799006	7.280545	7.064522	6.835759	6.867409	6.990251	6.839482	6.857038	6.766895	6.712288
ostta06g03750	6.842693949	7.316065499	7.221295288	5.427841452	5.317012063	4.901825179	6.316234162	5.805848516	5.541660797	6.944924201	6.881139348	6.36709434	7.917627907	8.328522362	8.544519804	7.895000159	8.124211362	8.077232279	7.992755726	8.197013489	7.993149116	7.889704689	8.080196136	7.934518977
ostta06g03770	7.626407	7.602947	7.614677	7.276517	7.308666	7.292592	7.359212	7.520298	7.479947	7.291246	7.92217	7.282208	7.263619	7.298792	7.316843	7.343286	7.027713	7.028886	7.308659	6.959141	6.991647	7.570453	7.065635	7.179551
ostta06g03780	8.170861	7.994593	8.161672	7.494939	7.393698	7.225545	6.116183	5.812277	5.904714	5.825147	5.192276	5.270174	6.021702	5.652071	5.301386	6.991869	7.248823	7.113073	7.993869	8.065205	8.050832	8.480425	8.431006	8.382918
ostta06g03790	7.968521	7.616696	7.617149	7.772498	7.686402	7.646185	7.27169	7.188632	7.107859	7.156862	6.985168	6.987952	7.449769	7.515765	7.629035	7.403593	7.267542	7.317614	7.490859	7.092737	6.9189	7.433828	7.113987	6.897497
ostta06g03800	7.68981043	7.844636	7.906905546	7.098783733	7.22754135	7.46460554	6.728198988	6.830277455	6.699048607	6.787988801	6.633401154	6.612300457	6.939940044	6.929522284	6.791899587	7.362967103	7.269459944	7.322168819	7.587666253	7.667599446	7.610316729	7.617357301	7.938233837	8.127811831
ostta06g03820	7.711796818	8.243273349	8.4284349375	3.995122973	3.723045171	3.6248765005	5.119081701	4.69436266	4.374537661	6.977630192	6.612196529	6.402236322	7.163874624	6.554415828	7.346977224	7.063878785	8.134853853	7.676740338	7.422693202	8.243616909	8.109507742	6.494668693	7.79420278	7.395761142
ostta06g03830	5.706739319	5.741870209	5.861933243	7.825133711	7.291385008	7.550905592	7.892419782	7.919737864	7.923950535	7.977330781	8.073782138	8.217036711	8.06240112	8.379102808	8.435243936	7.692715647	7.617803781	7.709800914	7.610921273	7.503916181	7.447875335	7.399995784	7.132360504	7.193635414
ostta06g03840	5.516048	3.976293	4.009213	8.584711	8.584711	8.584711	9.063835	8.992713	8.921592	8.790722	8.758504	8.726286	7.101478	6.65484	6.943743	5.287939	3.610074	3.493713	3.123935	2.958199	2.237298	3.172146	3.013431	2.93503
ostta06g03860	4.113146	4.636099	4.623438	4.088327	4.110578	3.467038	7.253027	7.848605	7.504811	7.839445	8.499372	7.997549	8.665294	9.002701	9.173501	7.325176	7.053474	7.014276	4.547979	4.739169	4.524675	4.250939	4.335954	4.128061
ostta06g03870	9.210642	14.31529	9.41748	7.658448	10.3115	7.027297	7.796139	9.498798	8.647468	7.568735	13.73454	10.65164	7.789285	10.77877	8.452111	8.767426	11.00501	6.742252	9.401994	10.81112	7.99287	8.67342	9.923395	7.423444
ostta06g03880	7.389925	7.373974	7.229165	7.657889	7.419921	7.51568	7.533713	7.692604	7.421363	7.834162	7.889979	7.67858	7.989196	8.010421	7.937624	7.801738	7.709132	7.707606	7.708858	7.586159	7.676233	7.956425	7.681691	7.792791
ostta06g03890	7.707335	7.718202	7.690451	7.904245	8.083637	8.104682	7.731072	7.511521	7.584275	7.690235	7.411435	7.598024	7.237352	7.042417	7.128181	6.96785	6.574956	6.823621	6.886759	6.288883	6.485693	7.186863	6.22357	6.287115
ostta06g03900	7.280392	7.06857	7.134904	7.694316	7.890893	8.013251	7.859013	7.718267	7.699585	7.887019	7.667036	7.766317	7.641902	7.522236	7.682229	7.425102	7.024839	7.190448	6.890243	6.59853	6.810871	6.764191	6.070146	6.379684
ostta06g03910	7.798922	7.760316	7.960719	8.426081	8.551674	8.580556	8.190218	8.210799	8.179979	7.980906	7.852117	7.837301	7.574273	7.436236	7.265331	7.755686	7.386982	7.257627	7.54645	7.406879	7.11625	7.696253	7.785782	7.626225
ostta06g03930	7.703336	7.436512	7.211918	8.079514	7.806631	7.320585	8.362331	8.497162	8.47696	8.257206	8.351005	7.96713	7.666649	7.748707	7.935093	6.665404	6.42105	6.261541	6.63115	5.986458	5.83966	6.858184	5.340289	5.031874
ostta06g03960	5.518785	4.763835	4.608602	8.67572	8.399204	8.425837	8.66634	8.746979	8.762132	8.196493	8.311359	8.382461	7.574214	7.358732	7.298626	7.119226	6.3474	6.517687	4.648108	4.028306	3.951516	4.12439	4.187196	3.967804
ostta06g03980	8.334525	8.377194	8.451439	7.813099	7.961397	7.979328	7.695015	7.573164	7.566557	7.630425	7.321772	7.571791	6.907104	6.567225	6.453467	6.928493	6.757435	6.748904	8.040334	7.830011	7.811906	8.205473	8.18608	8.209893
ostta06g03990	7.669002	7.914091	7.884772	7.092819	7.257135	7.382558	6.755947	6.525139	6.76306	6.682157	6.52351	6.746459	6.573944	6.675247	6.578178	7.141944	7.285343	7.227513	7.476248	7.673688	7.652543	7.608108	7.705869	7.752304
ostta06g04000	6.192622	7.761563	7.506827	5.379047	6.047736	5.983364	6.093368	6.24782	6.314623	6.954493	6.856467	7.078762	6.948334	7.033768	6.660805	7.017549	7.632463	7.77943	7.999979	9.011009	9.064391	8.052218	9.421015	9.489365
ostta06g04010	7.029981147	7.927709587	7.925771188	4.511587939	4.697148236	4.751985959	4.384739499	4.284874268	4.243739357	3.880278045	4.023112509	4.055838992	4.32431448	4.798031575	4.522114363	7.908323514	8.331386071	8.250902333	8.006034024	8.5798089	8.627009686	7.854765907	8.325806469	8.382874566
ostta06g04020	7.830948	7.683746	7.708316	7.093025	7.179086	7.126407	6.806876	6.414356	6.520666	7.196583	6.681497	6.806669	7.478734	7.364022	7.323515	7.559907	7.598653	7.623036	8.002609	8.017393	8.03267	7.488052	7.754542	7.661981
ostta06g04030	7.603451845	7.889428968	7.948053101	7.522328771	6.127514126	6.168034832	5.935525065	4.085346077	4.27768751	5.905224229	3.742622668	3.734752076	6.880318815	4.835566229	4.101308414	7.574216008	6.78483631	6.458789876	8.20606238	7.6114761335	7.504975693	8.216668201	8.026166198	7.93204281
