gene ZT00_0 ZT00_1 ZT03_0 ZT03_1 ZT06_0 ZT06_1 ZT09_0 ZT09_1 ZT12_0 ZT12_1 ZT15_0 ZT15_1 ZT18_0 ZT18_1 ZT21_0 ZT21_1
Cre17.g729550 0.991653 1.20791 0.962276 0.926838 1.07023 1.05714 1.12101 1.10332 0.6953 0.0926351 0.447113 0.839214 1.02526 1.27821 1.41618 1.39831
Cre17.g729700 1.83139 1.32445 1.60664 1.698 1.65402 1.63237 2.34127 2.47581 2.42888 1.04565 1.87114 2.12045 1.57151 1.61306 1.4583 0.919756
Cre17.g729750 13.8266 7.31073 7.41993 9.85817 4.80298 5.97969 3.63681 1.87073 7.10726 1.00193 6.25871 6.69582 6.9646 5.58516 6.3202 6.30852
Cre17.g729950 55.4553 31.6507 28.732 25.9991 17.5461 17.4646 13.1783 12.5394 16.1355 8.60583 5.17239 10.3283 7.14684 7.34356 19.3904 25.3701
Cre17.g730100 4.44334 1.95229 1.34181 1.05865 1.10883 0.437608 3.37343 2.35594 8.2785 4.8402 6.91867 6.93891 8.17433 7.69195 11.4389 8.2757
Cre17.g730350 0 0.0713879 3.01458 4.36248 4.9814 4.3461 1.61076 2.54299 2.79895 1.72432 3.75427 4.84432 6.0347 4.21409 3.3907 4.33504
Cre17.g730400 0.309613 0.147907 1.90816 2.61116 3.26098 3.34368 3.14651 3.37324 4.06022 3.3767 2.71619 3.53593 1.90189 1.76784 2.48616 1.50211
Cre17.g730575 0.262325 0.330962 0.678084 0.724196 1.0841 1.42966 1.34632 1.1194 1.41724 0.0295207 1.16647 1.35869 2.09086 1.16357 1.64 1.21262
Cre17.g730650 3.95334 1.47583 2.13819 2.78793 2.48059 2.99307 2.30093 2.9843 2.49985 0.983469 1.99914 2.21486 2.42508 3.48449 5.79273 5.17542
Cre17.g730750 3.74239 2.36016 4.92759 3.96803 4.73691 4.13809 3.87326 3.39412 3.46165 4.89366 7.39524 4.91269 9.60673 7.76567 10.0895 12.2227
Cre17.g730817 0 0 0 0.0197052 0.0259203 0.0824876 0 0 0.0162824 0 0 0.0235633 0 0 0 0
Cre17.g730950 6.25981 5.61971 21.7171 20.7546 19.3414 18.83 15.9825 13.5943 30.1989 26.6189 26.1408 26.8345 33.2339 37.1319 30.8873 32.7938
Cre17.g731100 31.82 32.614 41.6016 36.1999 33.7512 36.4761 24.9576 28.1005 32.653 23.0116 41.6889 39.8695 36.4875 36.5569 38.6509 38.2575
Cre17.g731250 12.8572 8.91795 14.7188 12.0392 14.4883 13.3516 12.341 11.6701 10.8709 3.45861 10.9876 7.55235 7.24382 6.4633 4.95227 5.28765
Cre17.g731500 0.162986 0.143775 1.58146 1.56485 1.16462 1.3514 1.54265 1.20897 3.97706 0.950307 2.77159 2.96277 2.81639 3.32347 2.83331 2.9776
Cre17.g731571 0.754181 1.00134 1.31495 2.99845 10.508 10.6936 36.4707 31.9065 65.265 0.922664 43.6885 37.4113 23.6561 21.9644 15.4751 19.3994
Cre17.g731591 1.3248 0.330535 1.15269 1.16572 1.08085 2.61011 6.07421 6.84939 11.0845 0 7.64752 10.0869 4.52431 3.56094 3.47338 4.02101
Cre17.g731650 5.44791 1.81151 3.85288 5.5288 27.4721 21.5723 80.2255 71.9112 159.372 57.844 104.983 101.624 54.4126 59.3644 42.8831 46.3917
Cre17.g731750 0.446881 0.824421 4.61455 3.91617 6.93173 5.91051 9.27156 9.49108 3.67791 3.01167 1.55614 1.75192 0.612945 0.907714 0.406089 0.517506
Cre17.g731800 54.5159 29.3986 18.7156 13.679 13.1707 13.7264 7.46098 7.9772 6.28657 3.07196 6.62026 5.94833 7.7518 6.70748 9.61096 7.51346
Cre17.g731850 1.91015 2.9854 13.1706 15.6467 11.792 11.8238 18.6015 17.5122 41.2256 19.8695 49.7596 38.7008 43.9243 39.5835 43.6866 45.7064
Cre17.g731950 20.7423 24.306 67.781 69.8532 217.408 196.64 343.97 363.583 496.093 197.743 192.268 152.16 62.1898 51.9479 30.9962 35.6054
Cre17.g732050 4.25957 3.52604 4.05011 5.08205 4.46396 3.78896 2.1933 2.38541 1.99884 1.51867 1.67954 1.44777 2.81229 2.1506 2.25508 2.20548
Cre17.g732100 9.99796 11.8575 48.3914 44.5332 49.8807 49.8254 26.7786 28.9952 23.1819 15.0094 18.5431 17.8284 21.2637 18.6273 14.6974 16.1143
Cre17.g732250 81.5507 97.7625 243.598 225.852 148.788 155.951 21.2826 32.2966 29.8514 5.58622 27.6961 18.1301 17.8636 13.927 14.8213 11.1412
Cre17.g732400 1.39927 2.35172 4.79952 4.31666 4.42773 4.16884 2.61671 3.021 1.87022 1.67286 1.39003 1.83952 3.29186 3.24488 3.27306 2.85874
Cre17.g732500 0.265989 0.165758 0.34281 0.399458 0.704693 0.708312 0.706484 0.805895 0.66734 0.632824 0.776397 0.955956 2.9033 2.52754 4.05853 2.37513
Cre17.g732750 0.10282 0.0259715 0.132772 0.165908 0.229769 0.146212 0.61758 0.53437 0.736274 0.174127 0.357968 0.407257 0.523303 0.434861 0.441669 0.575119
Cre17.g732850 13.8556 11.3037 10.7202 9.29512 9.63953 7.8846 8.9564 7.53257 3.09605 2.90592 4.12096 2.14266 2.82101 1.81652 2.97643 2.38488
Cre17.g732951 0 0 0 0.063841 0.167046 0.0887145 0 0 0 0.0410615 0 0 0 0 0 0.142757
Cre17.g733026 0.14783 0.0370789 0 0.10059 0 0.139949 0 0 0.206756 0 0 0.0600408 0 0.124055 0.0359946 0
Cre17.g733100 0.802077 0.649489 0.413653 0.476629 0.406531 0.443716 0.584143 0.536361 0.420864 0.479641 0.248405 0.43991 0.886598 0.694949 1.12454 0.620328
Cre17.g733150 19.9581 18.3825 10.2921 9.54681 12.4613 12.4466 6.71721 8.27872 3.0186 2.41589 4.52212 4.6047 8.22942 9.51936 14.4759 14.9191
Cre17.g733162 2.8111 2.7182 2.77777 2.79635 0.61083 1.00801 0.352886 0.494456 0.255768 0.187652 0.939774 0.802433 0.774085 0.791001 0.893309 0.964822
Cre17.g733174 7.88302 9.44226 9.21983 6.84607 2.28131 1.22638 0.76846 0 0.703828 1.61446 0.980369 1.60055 0.612318 2.35432 3.79978 1.807
Cre17.g733250 7.14992 8.86218 86.4618 76.3906 78.8622 77.9761 29.5834 35.342 17.1522 4.3658 35.0818 23.5486 19.0754 15.0892 12.0747 10.4347
Cre17.g733400 0.587707 0.557288 1.70598 1.44709 1.39595 1.74149 1.19719 1.11864 1.36238 1.23168 1.81958 1.88024 1.62471 1.81464 1.95893 1.83052
Cre17.g733450 0 0.0128539 0.0163419 0.0107669 0.0227016 0.00601662 0.0321657 0 0.0356803 0.0520235 0.0294791 0.0180393 0.0112122 0.0251187 0.0124963 0.029475
Cre17.g733702 7.13422 7.75564 5.63505 8.46261 3.00571 8.24858 2.65265 2.88606 1.87993 6.47341 5.46842 4.77851 3.35431 3.82585 3.24395 2.00353
Cre17.g733750 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre17.g733752 0.0536103 0.0135394 0 0 0 0 0 0 0 0 0 0 0 0 0 0.020676
Cre17.g733650 19.6667 22.1348 17.7678 19.126 11.629 14.1672 7.38893 6.96378 7.73523 5.86283 11.9846 9.43475 7.46837 6.58048 5.03371 5.39391
Cre17.g733700 0 0 0 0.00990844 0.0260652 0.0552922 0 0 0 0 0 0 0 0 0 0
Cre17.g733753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre17.g733800 0.432451 0.567349 0.607986 0.764183 0.905627 1.01608 2.56561 2.3812 2.16662 4.38172 1.62883 1.58524 1.38154 2.21724 2.3609 2.38089
Cre17.g733850 0.110402 0.02777 0.286203 0 0.0492621 0 0 0 0.388907 0.0245858 1.25452 0.130109 0.426182 0.299677 0.313041 0.377135
Cre17.g733900 1.45036 1.09349 2.03779 2.03458 1.8873 1.88868 2.01575 1.43269 10.7289 3.19671 18.2888 11.1438 9.01024 8.80974 4.30627 4.44535
Cre17.g733950 0.798826 0.670756 1.49348 1.68947 4.08206 3.36396 9.82437 9.67597 26.903 22.0574 16.2561 12.3125 11.8406 10.0295 8.60053 8.73295
Cre17.g734000 7.08098 9.41417 6.72348 6.72371 7.16557 5.76949 10.9523 9.38056 18.1296 21.7014 14.7356 13.672 15.5274 14.6424 15.5404 14.4702
Cre17.g734150 8.88499 10.573 10.8343 9.4355 12.7367 10.8426 19.3291 17.9756 13.0342 12.0091 11.788 10.6147 9.59552 8.48035 8.48052 7.13995
Cre17.g734200 486.209 551.239 757.433 751.386 312.864 336.322 73.9379 72.2182 74.1626 53.6626 153.624 120.69 153.963 128.625 145.487 143.883
Cre17.g734300 94.8772 133.211 151.898 151.332 64.3463 80.7577 29.1584 25.5536 37.9104 43.7755 41.1613 39.8487 47.3652 47.9942 44.6548 49.4005
Cre17.g734350 6.27896 5.13236 3.93793 4.61235 4.18798 4.96716 4.18292 4.61269 7.01875 9.60114 5.0483 6.37724 3.94316 5.36753 5.77286 5.21425
Cre17.g734450 2101.74 2018.95 1981.22 1781.46 744.512 1036.38 74.5543 90.5961 237.569 73.5743 845.346 570.374 484.244 340.769 345.294 313.237
Cre17.g734532 0 0.0390808 0 0.026524 0 0 0 0.115378 0.130785 0 0 0.0633183 0.138547 0 0.0758693 0.059525
Cre17.g734564 106.569 94.6474 49.4686 42.1816 29.2913 32.3836 12.0713 13.1858 14.7624 12.4166 26.0052 26.0287 29.517 29.5333 30.1493 28.0494
Cre17.g734580 1.31582 0.273609 0.591325 0.22409 0 0.214124 0.274256 0 0.122334 0.286092 0.348525 0.229879 0.605404 0.377624 0.273886 0.171723
Cre17.g734628 101.351 133.477 31.4652 25.7742 16.044 17.3045 18.2426 18.1486 57.1117 34.7758 74.5427 65.2979 55.8362 50.5844 40.1905 41.9778
Cre17.g734677 0.0513826 0.35043 0.99526 0.532368 0.665979 0.730675 0.32487 0.305193 0.303011 0.232048 0.357779 0.323545 0.568506 0.289754 0.214412 0.396425
Cre17.g734693 0 0 0 0.151 0.131917 0 0.139413 0.547569 0.289677 0.359499 0.342364 0.18026 0.328583 0.331063 0.180108 0.11306
Cre17.g734741 0 0 0 0.0112865 0 0 0 0 0.111866 0 0 0 0.0294183 0.0187083 0.0162864 0
Cre17.g734773 0 0 0.104048 0.191342 0.395124 0.342975 0.482167 0.417631 0.451188 0.360821 0.373025 0.326718 0.605795 0.361974 0.315108 0.340312
Cre17.g734789 0.112908 0.133227 0.291348 0.293991 0.521632 0.356868 0.464439 0.475232 0.475864 0.255758 0.757385 0.726273 0.865682 0.637432 1.01738 0.95952
Cre17.g734805 0.033233 0.0336223 0.0428843 0.124329 0.163713 0.220953 0.0842573 0.346208 0.121588 0.211368 0.154591 0.256946 0.206098 0.206787 0.18002 0.373072
Cre17.g734900 15.754 19.5238 24.8157 32.574 25.3932 24.5003 20.3783 26.6718 7.96333 2.32796 5.90837 4.29276 3.86969 2.89628 2.80781 2.79058
Cre17.g735021 0.514716 0.574999 0.838293 1.04869 1.25998 1.36163 0.694807 0.704492 1.23362 1.10725 1.71992 1.87101 2.76696 3.41356 5.30394 5.21679
Cre17.g735200 15.134 12.4625 5.39624 6.83844 6.83811 8.37167 2.54309 3.22568 0.609791 0.425887 0.630253 0.404926 0.200834 0.127346 0.088685 0.348233
Cre17.g735250 3.22706 3.86492 10.2581 10.239 9.9968 10.0056 8.56774 8.91753 12.2794 12.4755 16.6209 15.7895 14.7841 14.7773 16.4981 13.4432
Cre17.g735350 15.4699 24.1585 18.7593 19.6796 5.01436 8.58804 2.6705 3.21422 34.8253 23.1558 22.9892 22.5537 14.635 19.5382 17.514 17.4414
Cre17.g735375 0.17552 0.199618 0.339816 0.387512 0.470769 0.582451 0.277573 0.228104 0.0369781 0 0.0339565 0.0891317 0.0776572 0.01238 0.0754436 0.0338793
Cre17.g735700 2.36496 0.973021 0.21975 1.6385 0.376367 0.559551 0.370922 0.624829 1.51078 0.222853 2.86493 2.26398 1.87744 1.36796 1.84765 1.41713
Cre17.g735800 6.11683 1.58379 1.32311 2.19558 2.32546 2.08387 2.60785 2.8295 2.5318 2.88798 1.72939 1.71124 1.4257 1.86122 2.67355 2.44797
Cre17.g735876 0.987669 0.368935 0 0.126208 0.109809 0.23342 0.231173 0.364449 0.412754 0.480243 0.569687 0.902346 0.330296 0.548093 1.37145 2.80327
Cre17.g735900 0.234656 0.211965 0.778307 0.705828 0.779438 0.969534 0.944285 1.0459 0.819581 0.722059 0.700635 0.701371 0.726462 0.624747 0.766396 0.85499
Cre17.g736000 7.54854 8.23082 3.54808 4.31807 4.35055 3.61043 2.79295 3.61367 1.88573 1.03439 1.81771 1.73791 2.16629 3.0981 2.99365 3.02045
Cre17.g736100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre17.g736350 0 0 0 0.00587172 0.0309227 0.0163948 0.175099 0.256867 0.340097 0.344887 0.4015 0.561927 0.183526 0.224559 0.0764988 0.227144
Cre17.g736400 0.05708 0.0577686 0.147205 0.0242289 0.242497 0.189458 3.13549 3.01104 2.61516 3.86112 1.59091 2.00591 0.542654 0.661109 0.364985 0.441379
Cre17.g736474 1.64894 2.10858 1.19887 1.3638 0.746996 0.882205 0.957596 0.989746 1.3968 1.54782 1.47337 1.39996 2.20546 2.5217 3.51158 3.41902
Cre17.g736550 0 0.0240873 0 0.0162609 0 0 0.0301552 0 0.0536347 0.0213851 0.147833 0.0388609 0.0424117 0.0806286 0 0
Cre17.g736584 0.11592 0.0586156 0 0.0131233 0.0172752 0.018319 0.195608 0.229596 0.455967 0.113758 0.269156 0.384594 0.136739 0.163594 0.0664634 0.0596978
Cre17.g736618 0 0.273933 0 0.231996 0.243329 0.322886 1.37214 0.505043 2.21402 1.6314 1.05258 1.30194 0.423951 0.343724 0.265954 0.31308
Cre17.g736650 14.3884 14.2196 9.76812 10.5123 10.0796 7.97509 11.6917 12.0823 10.7306 9.40952 8.77085 10.2165 9.50124 8.17611 7.89528 8.34126
Cre17.g736700 0 0 0 0 0 0 0.0441078 0 0 0 0 0 0 0.0392832 0 0
Cre17.g736750 2.93929 1.7513 2.91857 3.27853 5.17421 4.33762 5.77955 6.34814 3.69029 3.2227 2.66475 2.89411 3.53826 3.74484 3.44328 4.14254
Cre17.g736800 0.179499 0.423842 0.154319 0.147309 0.21405 0.198592 0.539846 0.533432 0.706307 0.719604 0.347412 0.875094 0.820213 1.14923 1.25063 1.01773
Cre17.g736850 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre17.g736900 4.1759 5.98281 32.8071 29.3044 32.1559 27.3492 23.0572 20.2663 16.8541 12.97 10.6883 9.83655 8.242 8.44377 5.23818 5.60617
Cre17.g737000 15.6526 15.939 43.4005 37.9884 29.4469 28.7496 20.024 17.9735 27.4146 18.3197 34.7638 31.6713 27.2769 21.2107 19.1325 20.4036
Cre17.g737084 0.106889 0.0268901 0.138507 0.0181711 0 0 1.38033 0.871466 1.13805 0.571976 0.908122 0.803217 0.0474059 0.150002 0 0.0820161
Cre17.g737100 8.93793 16.747 30.5181 28.243 30.5996 25.4997 31.0035 26.6558 38.598 21.6718 26.4775 24.965 26.9536 26.9491 25.9515 26.5897
Cre17.g737250 47.7068 66.0665 48.6355 42.7835 51.599 45.1483 62.0401 65.5798 29.6126 22.946 23.9076 23.1446 21.8091 22.4038 19.1723 20.8988
Cre17.g737300 0.094551 0.238077 3.79517 3.08554 10.6374 8.73405 9.06069 8.55295 3.33964 1.24729 2.2647 1.97795 0.377228 0.451596 0.416244 0.145275
Cre17.g737350 2.29318 3.85502 3.32284 3.17934 2.90773 2.46252 1.93869 1.84182 1.52477 1.12134 1.7382 1.76814 2.25721 2.5741 2.82701 2.96208
Cre17.g737351 0 1.71984 0 1.48082 1.72236 1.04639 1.2072 0.612376 0.847409 0.118875 0.638151 0.955442 1.23586 0.996174 0.933664 1.04465
Cre17.g737400 0.555212 0.933479 1.60072 1.21448 2.3512 1.84273 2.08816 2.18359 1.85402 1.26762 1.59279 1.92391 2.41384 2.30572 2.7139 3.33406
Cre17.g737752 0 0 0 0 0 0 1.51638 0.719144 1.08513 0.069169 0.999243 0.462647 0 0.0897687 0.0781211 0
Cre17.g737850 0 0.0483758 0.0825758 0 0.114196 0.0302825 1.97794 1.51752 1.00433 0.748122 0.395333 0.726801 0.0282924 0.0899887 0.0626715 0.0492369
Cre17.g738000 4.02534 5.60687 22.1068 21.2883 27.4663 23.2049 76.8359 66.6063 325.011 123.843 101.299 139.095 60.339 60.6726 46.674 38.7162
Cre17.g738050 14.3283 18.2585 46.1734 41.8142 70.5325 59.0288 102.437 115.301 122.627 31.8297 64.1715 54.9226 30.4576 29.6485 24.2811 18.4566
Cre17.g738100 2.19011 1.13889 1.1376 1.07428 2.05394 1.5144 3.70734 3.14121 5.3689 5.05897 4.14458 5.70314 4.92317 4.78548 6.6569 4.91502
Cre17.g738200 80.5768 78.7758 18.4365 15.9786 4.94285 7.3188 15.7022 10.5133 13.6904 11.3966 11.6325 12.6625 16.6854 18.0524 17.8209 18.2549
Cre17.g738300 2563.19 2990.33 2684.61 2841.24 1661.68 2394.79 1526.52 1641.1 3912.12 3586.1 4615.19 4361.24 3068.44 2759.98 2231.67 2243.48
Cre17.g738400 4.33707 3.73428 4.52723 4.2469 5.79075 3.58905 5.15349 4.00464 4.65771 2.68897 3.17163 3.61046 2.31797 2.35239 3.35992 3.20991
Cre17.g738500 0.205042 0.14243 0 0 0 0.024298 1.9284 1.63652 3.15248 1.36587 2.45885 2.26985 0.181489 0.621498 0.352313 0.237293
Cre17.g738632 3.40389 3.38266 1.90558 1.89193 2.79306 2.13551 1.76929 1.77367 3.63665 1.37896 2.84348 3.04562 4.28169 4.49832 4.1409 4.41832
Cre17.g738700 0.2693 0.359891 0.0496383 0.182925 0.326799 0.255349 0.15824 0.285745 0.281036 0.0958408 0.446639 0.406361 0.493515 0.510368 0.444315 0.40121
Cre17.g738751 0 0.0332471 0.515534 1.68883 1.77163 2.00598 2.24817 2.3534 22.1615 14.5877 19.4149 12.6915 6.58328 5.41422 3.13117 3.90156
Cre17.g738900 0.258462 0.324578 3.68925 3.71412 4.32327 3.54888 5.28367 4.59446 4.1964 1.17541 3.89004 3.4643 3.04028 3.14979 2.9624 3.36402
Cre17.g739000 0 0.099821 0.170442 0.0784102 0.206208 0.374976 6.53833 5.87201 34.9299 9.55507 6.52687 7.45959 5.51841 4.36376 3.5402 3.4031
Cre17.g739150 3.3651 2.23095 7.84587 7.66744 7.39922 5.6598 5.66813 5.68013 4.70357 4.09841 5.15361 4.86492 4.93782 5.4073 5.28964 5.15955
Cre17.g739201 1.26618 1.87665 7.06385 4.47861 3.33243 4.13674 3.26596 3.28265 7.79861 6.37996 8.30753 6.01712 4.77686 5.67681 5.52832 3.34533
Cre17.g739300 0.383956 0.239991 10.5042 9.50999 11.3709 9.89874 16.355 13.1985 27.2848 22.215 28.8388 26.8193 22.9784 20.2257 14.0649 17.749
Cre17.g739400 0.0392412 0.10913 0 0.0733024 0.0701752 0.111624 0.906316 0.67035 1.42223 1.02184 1.18447 1.37898 0.729071 1.11863 1.26311 0.894194
Cre17.g739466 1.60651 0.97955 0.778693 0.966639 1.19621 1.0151 0.76101 0.943811 0.882915 0.466893 2.48463 1.83547 1.95638 1.54565 1.49324 1.31489
Cre17.g739515 2.91835 2.49509 0.68677 1.54804 1.8954 1.38258 1.36652 0.918172 1.41341 0.594017 4.30555 2.60441 2.78276 3.08248 2.87811 3.73888
Cre17.g739500 3.03793 3.64516 1.76522 2.01235 2.24035 2.28003 1.50467 2.03001 1.2086 0.423091 2.74215 2.8591 3.56279 4.02612 4.35016 4.74657
Cre17.g739550 81.6575 88.5631 87.9207 93.0931 61.3752 65.5321 11.4059 19.0341 1.12398 0.26699 5.26862 4.59433 7.54775 6.93534 6.88541 6.14656
Cre17.g739551 0.138579 0.223709 0.111605 0.361696 0.278954 0.320386 0.559827 0.450609 0.594281 0.149806 0.415889 0.503195 0.275629 0.450614 0.524495 0.4157
Cre17.g739650 0.0874242 0.0552378 0 0.0668125 0.0977018 0.0621667 0.0276514 0 0.208742 0.0988775 0.169134 0.150944 0.0580196 0.123328 0.268414 0.135001
Cre17.g739700 0.639512 1.2309 4.39993 4.39202 4.6703 4.64913 3.10317 3.19332 2.77539 2.0854 3.08007 3.50019 5.4214 6.00837 6.14768 6.57519
Cre17.g739800 0.254622 0.18009 0.197271 0.181639 0.204842 0.265526 0.273685 0.264666 0.157308 0 0.157597 0.113783 0.22537 0.15795 0.0875031 0.196454
Cre17.g739850 0.094459 0.594616 2.07918 2.72932 3.0363 3.13225 3.69223 3.29179 5.137 2.87237 1.53266 2.97363 1.84242 1.22079 1.68647 1.52391
Cre17.g740100 2.38925 2.27513 0.411069 0.601847 0.587487 0.679629 0.944862 1.03514 1.40964 1.00073 1.60259 1.7229 1.46209 2.0117 2.0155 1.96848
Cre17.g740150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre17.g740187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre17.g740224 0.0767602 0.106742 0 0.00651753 0.0171592 0.018196 0 0 0 0.00869231 0 0.0155922 0.0339547 0.0324997 0.00943115 0.029649
Cre17.g740261 5.88628 7.69923 6.05261 6.94607 5.00548 5.54934 5.27816 4.5096 6.41326 2.32322 8.41946 7.45643 9.75245 9.50257 10.3677 11.2669
Cre17.g740344 0 0.0706705 0.372886 0.0970228 0.126427 0.134428 0.265758 0.209761 0.0791589 0 0 0.288834 0.127066 0.0787143 0.137009 0
Cre17.g740350 0.426439 0.506122 0.380786 0.568135 0.352027 0.388827 0.353014 0.34116 0.571553 0.05951 0.40629 0.513075 0.275637 0.333478 0.241934 0.177482
Cre17.g740430 6.50824 8.30771 2.42597 2.65775 1.70562 1.89813 3.0641 2.55453 4.4089 0.986609 5.4207 4.62676 7.25932 6.36384 7.51971 6.80007
Cre17.g740470 0 0.19366 1.01836 2.6971 2.30697 1.10353 1.86081 2.48827 1.66174 0.503246 3.19142 2.31768 2.7779 1.94178 2.31589 2.84399
Cre17.g740550 0.211219 0.504844 5.47353 6.80429 6.64613 6.00247 12.8741 10.0197 11.2153 9.04471 10.6043 8.49373 6.41657 5.78067 4.69659 5.51104
Cre17.g740700 1.6623 2.73011 13.9366 15.265 15.001 13.5618 8.92861 8.90303 33.3625 20.6288 39.1829 28.9545 26.7889 24.1832 19.3667 18.3585
Cre17.g740950 209.847 183.923 28.8157 27.5379 8.61656 14.9751 0.494754 0.741836 0.160191 0.158278 0.993916 0.523241 1.71647 0.680953 3.13803 1.20388
Cre17.g741000 7.93374 10.4728 124.309 120.187 146.956 116.695 174.404 185.364 161.617 98.9996 37.4715 52.9746 9.71777 12.1022 6.06732 3.97671
Cre17.g741050 17.9421 11.5292 11.1733 8.04658 8.99083 7.6505 12.3894 10.3178 12.9407 11.4639 11.7813 12.1352 12.8443 10.3277 21.7702 21.4165
Cre17.g741200 1.6256 1.75139 8.45538 9.21067 20.2132 17.0787 80.7035 58.0955 110.612 122.235 41.488 50.1101 22.9756 19.4386 15.3782 14.08
Cre17.g741272 3.42792 3.01694 0.69016 1.57284 1.52381 1.61987 0.822006 1.167 1.32146 1.30583 2.83764 2.4625 3.29425 3.58017 4.45127 4.48318
Cre17.g741293 5.93793 5.66611 1.02753 1.84017 1.53021 1.37444 1.95015 1.27044 1.4035 1.17019 2.13859 2.97452 3.51471 5.39602 4.92226 5.65597
Cre17.g741350 1.07418 1.17008 0.230872 0.714353 0.400297 0.622516 1.4075 1.44094 3.06945 5.07832 3.28025 3.14574 4.53896 5.59632 7.70434 7.03634
Cre17.g741400 0.25437 0.351192 0.268273 0.282668 0.35165 0.471526 0.27099 0.257757 0.260049 0.394176 0.322312 0.441558 0.62361 0.660077 1.0469 1.10924
Cre17.g741450 275.348 357.755 250.559 231.725 60.3233 81.2971 33.8079 21.6838 21.5103 19.9952 50.2387 43.3283 70.7228 66.4565 74.6635 74.8472
Cre17.g741500 0.288796 0.13883 0 0.0245173 0.0129148 0.0136937 3.09045 1.67362 6.05552 9.70792 4.65062 6.55865 0.893914 1.25634 0.461648 0.41312
Cre17.g741601 0.17148 0.0648089 0.110955 0.131138 0.0765736 0.121864 0.135216 0.254362 0.144262 0.0960447 0.198794 0.1219 0.265968 0.144639 0.209852 0.0329628
Cre17.g741750 0.16315 0.359454 0.0420431 0.0720087 0 0.0386869 8.42655 5.03237 14.824 26.6359 7.69531 10.8806 1.13931 2.45901 1.28529 0.959963
Cre17.g741800 3.15781 3.94515 5.33106 5.34428 6.71397 6.98787 3.40483 4.56249 2.14179 3.14849 1.94053 2.38766 3.24657 3.61882 4.53772 3.37319
Cre17.g741900 5.88362 7.10814 34.8113 36.035 50.5511 55.5925 51.8901 50.7418 30.9134 8.65841 9.28904 9.6531 9.78561 8.49024 8.42841 8.70757
Cre17.g742000 16.0441 13.0781 5.79015 6.12709 5.32257 5.1725 6.67936 6.03027 9.48726 9.00401 9.02096 9.878 7.45298 8.88008 10.0792 7.65112
Cre17.g742050 3.95695 2.02723 2.32059 2.66093 6.69532 6.17646 8.734 5.99549 8.00842 7.39095 9.44791 7.03025 7.57255 4.18887 4.74934 3.91202
Cre17.g742100 11.0676 14.1164 22.3798 23.9665 13.7066 14.5424 8.12668 9.55493 21.6278 18.303 34.1471 31.3123 37.5134 40.037 42.5982 42.8456
Cre17.g742132 53.3629 27.6151 58.1235 50.0558 97.7202 88.0568 29.821 39.8843 0.913104 1.28218 0.0967672 0.39391 0.138492 0.299586 0.675023 0.84371
Cre17.g742150 16.5091 9.79304 19.1854 17.4227 28.3762 32.5883 9.32055 14.5469 0.423081 0.596146 0.205774 0.12619 0 0.124745 0.195467 0.238792
Cre17.g742200 11.6037 11.0201 45.1248 40.5671 68.0686 61.1428 151.954 135.496 157.757 142.437 68.6403 60.8832 37.9812 34.6068 26.2458 28.8554
Cre17.g742250 0 0.0496444 0 0 0 0 0.0207126 0 0.0184057 0.0590415 0.152148 0.159846 0.522716 0.31398 0.160784 0.202104
Cre17.g742300 36.4472 46.6942 102.615 97.0377 104.192 98.439 120.293 125.486 123.915 91.1097 47.1535 53.0028 28.7239 31.0192 22.7002 27.2054
Cre17.g742350 1.01759 1.15028 4.12587 3.3744 4.31225 4.39658 11.923 11.7773 14.8494 14.2283 15.8073 14.7501 7.45236 7.91232 5.58443 5.11377
Cre17.g742550 0 0.0706962 0.182914 0.359381 2.07277 2.33385 15.2276 10.2206 61.0493 39.2383 20.5405 19.6803 10.0084 8.71272 4.49553 3.50091
Cre17.g742650 15.1584 11.9229 19.2134 15.2104 13.4066 14.2225 12.7107 11.6377 9.11872 11.567 9.09532 8.85353 12.2269 10.3561 13.9664 12.683
Cre17.g742750 13.5925 13.8967 9.30739 15.2181 10.7089 13.2754 1.88054 3.62049 0.310705 0.290463 0.685979 0.226211 0.198531 0.123898 0.0539182 0.0845236
Cre17.g742866 0 0 0 0 0 0 0 0 0.0485144 0.0387535 0.133708 0.0351388 0 0 0.0211709 0.0332541
Cre17.g743200 0.221554 0.839878 0.686321 1.07612 0.158461 0.273076 0.0981013 0.131623 0.211595 0.320697 1.06297 1.4131 0.980258 2.13768 1.26243 1.94999
Cre17.g743447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre17.g743647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0574038
Cre17.g743797 0.78835 2.38515 2.99717 3.01127 3.05023 3.17778 4.15825 3.67642 4.8933 7.27125 3.9073 4.1277 4.53019 6.16223 7.77075 7.11571
Cre17.g743947 12.8559 13.9549 7.20673 7.30313 5.97221 6.97804 5.90416 6.09143 5.38343 8.39911 5.59914 6.75766 7.00084 9.08889 8.88077 8.7163
